OrderID,CustomerID,ProductID,Quantity,Date and time of purchase,Delivery time,Delivery Status
384,70,42,1,2024-02-14 09:46:21,,Cancelled
385,191,38,5,2024-09-09 21:22:43,2024-09-14 21:22:43,Delivered
386,377,75,5,2024-09-15 22:20:40,2024-09-17 22:20:40,Delivered
387,301,14,5,2024-07-18 03:45:52,,Cancelled
388,165,73,1,2024-09-18 20:07:14,2024-09-20 20:07:14,Delivered
389,226,57,5,2024-07-18 10:55:19,2024-07-22 10:55:19,Delivered
390,212,74,2,2024-06-19 02:43:48,2024-06-22 02:43:48,Delivered
391,224,50,1,2024-03-23 14:26:31,2024-03-25 14:26:31,Delivered
392,451,59,1,2024-10-01 21:58:39,,Cancelled
393,70,27,5,2024-07-12 20:41:50,2024-07-16 20:41:50,Delivered
394,187,36,2,2024-09-01 19:07:19,2024-09-07 19:07:19,Delivered
395,388,62,3,2024-04-27 21:07:30,2024-04-29 21:07:30,Delivered
396,236,3,4,2024-03-05 13:40:40,2024-03-08 13:40:40,Delivered
397,138,33,3,2024-03-17 11:39:11,2024-03-20 11:39:11,Delivered
398,200,75,5,2024-02-02 21:27:58,2024-02-09 21:27:58,Delivered
399,145,52,1,2024-01-28 04:01:59,2024-02-03 04:01:59,Delivered
400,257,15,5,2024-03-11 21:49:28,2024-03-15 21:49:28,Delivered
401,235,38,3,2024-05-26 03:11:27,2024-05-29 03:11:27,Delivered
402,210,30,2,2024-07-21 22:29:39,2024-07-27 22:29:39,Delivered
403,146,8,1,2024-04-14 15:12:42,,Cancelled
404,382,26,5,2024-07-18 22:43:20,2024-07-23 22:43:20,Delivered
405,112,18,5,2024-11-05 20:19:25,,Cancelled
406,366,27,5,2024-05-10 16:45:37,2024-05-15 16:45:37,Delivered
407,122,16,2,2024-01-28 21:22:00,,Cancelled
408,269,38,3,2024-02-06 03:04:45,2024-02-11 03:04:45,Delivered
409,233,48,4,2024-05-01 19:59:14,2024-05-07 19:59:14,Delivered
410,347,31,1,2024-01-27 00:47:52,,Cancelled
411,290,79,1,2024-03-22 22:06:01,2024-03-27 22:06:01,Delivered
412,416,48,3,2024-05-10 14:06:33,2024-05-13 14:06:33,Delivered
413,46,2,5,2024-10-28 15:01:57,,Cancelled
414,452,34,2,2024-06-29 05:46:35,,Cancelled
415,259,72,4,2024-01-06 23:35:08,2024-01-09 23:35:08,Delivered
416,19,32,3,2024-05-29 22:02:08,2024-06-02 22:02:08,Delivered
417,413,17,2,2024-04-08 20:50:49,2024-04-13 20:50:49,Delivered
418,250,46,3,2024-04-03 15:14:12,2024-04-10 15:14:12,Delivered
419,195,69,3,2024-03-17 11:25:13,2024-03-19 11:25:13,Delivered
420,433,27,4,2024-03-21 19:48:42,,Cancelled
421,135,62,1,2024-01-29 13:47:47,,Cancelled
422,172,45,5,2024-10-20 16:29:17,,Cancelled
423,51,22,4,2024-06-14 07:07:56,2024-06-17 07:07:56,Delivered
424,373,13,5,2024-02-21 14:25:16,2024-02-27 14:25:16,Delivered
425,298,47,5,2024-06-27 02:50:27,2024-06-29 02:50:27,Delivered
426,189,3,5,2024-10-02 09:07:46,2024-10-04 09:07:46,Delivered
427,143,44,2,2024-07-04 13:52:39,2024-07-08 13:52:39,Delivered
428,254,23,5,2024-07-04 20:46:19,,Cancelled
429,241,10,2,2024-03-31 13:40:07,,Cancelled
430,25,25,4,2024-02-19 23:57:42,,Cancelled
431,51,61,2,2024-02-03 16:09:51,2024-02-10 16:09:51,Delivered
432,325,33,2,2024-10-28 07:53:20,2024-10-31 07:53:20,Delivered
433,52,3,3,2024-08-07 04:13:14,,Cancelled
434,136,48,4,2024-10-21 02:52:30,2024-10-28 02:52:30,Delivered
435,154,16,4,2024-01-05 14:07:03,2024-01-12 14:07:03,Delivered
436,321,45,3,2024-02-26 17:14:24,2024-03-02 17:14:24,Delivered
437,183,64,1,2024-04-05 10:03:03,2024-04-11 10:03:03,Delivered
438,312,21,4,2024-01-21 11:46:45,2024-01-27 11:46:45,Delivered
439,99,69,5,2024-04-16 01:23:42,2024-04-20 01:23:42,Delivered
440,235,58,2,2024-01-16 00:32:10,2024-01-20 00:32:10,Delivered
441,172,73,5,2024-11-02 17:19:29,2024-11-05 17:19:29,Delivered
442,134,58,2,2024-03-23 20:45:27,2024-03-27 20:45:27,Delivered
443,399,25,1,2024-08-10 19:09:36,,Cancelled
444,286,19,3,2024-10-28 18:27:25,,Cancelled
445,351,80,3,2024-10-15 02:31:38,,Cancelled
446,238,62,1,2024-07-02 00:03:07,,Cancelled
447,228,8,2,2024-08-20 06:54:37,2024-08-25 06:54:37,Delivered
448,210,71,5,2024-02-03 08:39:34,,Cancelled
449,248,2,5,2024-09-29 22:54:03,2024-10-06 22:54:03,Delivered
450,285,13,1,2024-06-24 00:18:14,,Cancelled
451,445,4,5,2024-03-07 15:49:44,2024-03-11 15:49:44,Delivered
452,304,7,4,2024-03-06 11:38:15,2024-03-10 11:38:15,Delivered
453,94,23,2,2024-10-17 06:17:43,2024-10-19 06:17:43,Delivered
454,55,49,4,2024-04-10 06:41:22,2024-04-13 06:41:22,Delivered
455,280,6,2,2024-05-05 08:13:39,2024-05-09 08:13:39,Delivered
456,55,18,4,2024-05-27 03:31:37,2024-05-31 03:31:37,Delivered
457,4,22,3,2024-03-28 03:35:17,2024-04-02 03:35:17,Delivered
458,106,61,3,2024-10-12 12:22:51,2024-10-14 12:22:51,Delivered
459,34,45,3,2024-06-04 04:13:24,,Cancelled
460,58,46,5,2024-06-27 01:45:49,2024-07-02 01:45:49,Delivered
461,394,8,5,2024-10-10 05:34:45,,Cancelled
462,222,75,4,2024-06-06 00:47:43,2024-06-12 00:47:43,Delivered
463,377,40,5,2024-07-18 20:42:13,2024-07-22 20:42:13,Delivered
464,408,51,3,2024-09-07 20:28:41,,Cancelled
465,372,27,3,2024-01-23 18:34:54,2024-01-28 18:34:54,Delivered
466,416,39,2,2024-04-28 19:59:29,2024-05-05 19:59:29,Delivered
467,105,76,5,2024-01-03 14:45:36,,Cancelled
468,53,20,5,2024-06-26 17:49:59,2024-07-02 17:49:59,Delivered
469,298,36,4,2024-06-24 12:48:06,2024-06-27 12:48:06,Delivered
470,163,79,3,2024-04-17 06:49:40,,Cancelled
471,401,29,4,2024-03-06 16:48:57,,Cancelled
472,47,63,5,2024-06-06 12:25:57,,Cancelled
473,215,57,3,2024-04-19 03:29:56,,Cancelled
474,31,74,4,2024-07-30 14:24:28,2024-08-05 14:24:28,Delivered
475,12,59,3,2024-01-04 13:59:40,2024-01-08 13:59:40,Delivered
476,71,70,3,2024-09-26 09:33:17,2024-10-02 09:33:17,Delivered
477,362,22,4,2024-05-08 07:13:43,2024-05-15 07:13:43,Delivered
478,268,62,4,2024-05-13 10:45:11,2024-05-15 10:45:11,Delivered
479,169,14,2,2024-08-21 05:56:27,,Cancelled
480,174,25,3,2024-07-18 12:08:43,2024-07-23 12:08:43,Delivered
481,325,70,5,2024-10-31 04:26:03,,Cancelled
482,100,80,1,2024-10-09 18:39:47,2024-10-13 18:39:47,Delivered
483,63,78,5,2024-02-17 16:38:14,2024-02-24 16:38:14,Delivered
484,290,64,3,2024-03-06 22:03:29,,Cancelled
485,75,24,1,2024-04-12 12:15:50,,Cancelled
486,155,78,5,2024-03-08 20:27:49,2024-03-15 20:27:49,Delivered
487,167,30,4,2024-04-25 19:21:26,,Cancelled
488,100,35,2,2024-05-14 19:24:54,2024-05-19 19:24:54,Delivered
489,320,48,2,2024-09-28 17:06:50,2024-10-04 17:06:50,Delivered
490,158,58,3,2024-06-09 20:41:45,2024-06-16 20:41:45,Delivered
491,184,50,1,2024-05-24 15:34:27,2024-05-26 15:34:27,Delivered
492,180,7,1,2024-05-04 00:03:32,,Cancelled
493,437,14,1,2024-10-15 05:03:27,2024-10-21 05:03:27,Delivered
494,429,41,5,2024-04-05 04:23:23,,Cancelled
495,361,16,2,2024-04-11 13:22:32,,Cancelled
496,411,22,2,2024-08-04 13:39:07,2024-08-07 13:39:07,Delivered
497,253,62,1,2024-02-12 21:58:58,,Cancelled
498,416,52,2,2024-08-10 12:19:39,2024-08-16 12:19:39,Delivered
499,276,77,5,2024-09-23 19:32:44,,Cancelled
500,4,26,2,2024-09-13 11:59:16,2024-09-19 11:59:16,Delivered
501,17,13,4,2024-05-13 23:54:26,,Cancelled
502,18,4,5,2024-07-07 17:33:55,2024-07-13 17:33:55,Delivered
503,424,47,5,2024-01-11 00:38:00,2024-01-17 00:38:00,Delivered
504,226,55,2,2024-05-17 07:40:08,2024-05-20 07:40:08,Delivered
505,321,73,5,2024-10-27 12:36:48,2024-11-02 12:36:48,Delivered
506,367,72,2,2024-10-02 04:13:09,,Cancelled
507,209,35,1,2024-09-17 22:30:54,2024-09-23 22:30:54,Delivered
508,130,44,5,2024-07-25 14:39:04,2024-07-31 14:39:04,Delivered
509,239,79,1,2024-08-03 04:02:16,2024-08-06 04:02:16,Delivered
510,138,66,3,2024-03-21 09:47:39,2024-03-25 09:47:39,Delivered
511,307,57,5,2024-04-11 13:13:17,2024-04-18 13:13:17,Delivered
512,279,67,3,2024-02-18 07:54:09,,Cancelled
513,63,26,4,2024-07-23 07:42:46,,Cancelled
514,447,18,4,2024-10-10 00:15:38,2024-10-12 00:15:38,Delivered
515,215,31,2,2024-03-10 22:12:58,2024-03-14 22:12:58,Delivered
516,334,70,5,2024-06-05 17:43:00,2024-06-12 17:43:00,Delivered
517,203,35,2,2024-10-26 13:04:07,2024-11-02 13:04:07,Delivered
518,383,43,3,2024-08-10 18:01:24,2024-08-16 18:01:24,Delivered
519,410,78,3,2024-09-10 15:57:21,,Cancelled
520,168,17,5,2024-04-24 12:15:00,,Cancelled
521,390,67,1,2024-02-27 11:43:30,,Cancelled
522,347,18,5,2024-05-16 09:22:28,,Cancelled
523,381,56,3,2024-02-25 00:34:08,2024-02-27 00:34:08,Delivered
524,162,20,5,2024-02-10 07:54:44,2024-02-12 07:54:44,Delivered
525,126,31,1,2024-01-31 14:06:05,2024-02-04 14:06:05,Delivered
526,149,30,5,2024-03-05 15:59:36,2024-03-12 15:59:36,Delivered
527,221,68,2,2024-10-12 18:31:43,2024-10-16 18:31:43,Delivered
528,460,10,2,2024-04-15 05:45:01,2024-04-20 05:45:01,Delivered
529,220,42,1,2024-04-29 17:14:16,,Cancelled
530,377,63,4,2024-06-02 10:43:02,,Cancelled
531,16,1,4,2024-03-08 20:55:58,2024-03-13 20:55:58,Delivered
532,122,33,2,2024-08-21 02:57:03,2024-08-28 02:57:03,Delivered
533,285,46,1,2024-07-16 16:53:28,2024-07-18 16:53:28,Delivered
534,192,35,4,2024-03-15 18:52:17,2024-03-17 18:52:17,Delivered
535,409,35,1,2024-08-10 01:33:56,,Cancelled
536,444,29,3,2024-04-06 18:58:26,2024-04-11 18:58:26,Delivered
537,77,67,3,2024-03-30 11:47:02,,Cancelled
538,348,64,3,2024-05-20 23:56:59,2024-05-27 23:56:59,Delivered
539,189,68,2,2024-01-04 06:03:08,2024-01-07 06:03:08,Delivered
540,81,12,5,2024-05-09 11:40:52,,Cancelled
541,76,50,5,2024-03-10 01:24:53,2024-03-17 01:24:53,Delivered
542,77,33,3,2024-02-27 04:52:30,,Cancelled
543,440,35,3,2024-01-30 09:02:43,2024-02-01 09:02:43,Delivered
544,21,33,1,2024-06-09 06:34:48,2024-06-13 06:34:48,Delivered
545,346,50,3,2024-02-08 10:59:00,2024-02-13 10:59:00,Delivered
546,206,32,2,2024-05-24 21:11:39,2024-05-28 21:11:39,Delivered
547,215,56,3,2024-02-17 09:14:18,2024-02-23 09:14:18,Delivered
548,348,45,2,2024-05-11 15:24:33,2024-05-18 15:24:33,Delivered
549,104,18,3,2024-05-04 14:11:17,2024-05-06 14:11:17,Delivered
550,369,20,3,2024-07-05 22:47:08,,Cancelled
551,103,29,4,2024-04-28 15:29:53,2024-05-04 15:29:53,Delivered
552,333,76,4,2024-06-27 14:07:10,,Cancelled
553,195,68,4,2024-05-18 11:46:28,,Cancelled
554,359,69,1,2024-07-17 19:03:01,2024-07-22 19:03:01,Delivered
555,366,15,4,2024-02-26 01:01:52,2024-03-03 01:01:52,Delivered
556,243,58,2,2024-07-17 06:45:47,,Cancelled
557,64,79,5,2024-01-22 12:05:53,,Cancelled
558,339,74,3,2024-01-13 21:51:41,2024-01-16 21:51:41,Delivered
559,225,2,1,2024-05-31 03:49:58,2024-06-03 03:49:58,Delivered
560,158,59,5,2024-09-28 10:07:31,2024-10-04 10:07:31,Delivered
561,370,69,5,2024-07-24 08:10:46,2024-07-31 08:10:46,Delivered
562,440,19,2,2024-08-04 13:22:48,2024-08-06 13:22:48,Delivered
563,276,27,2,2024-07-23 10:00:16,2024-07-27 10:00:16,Delivered
564,369,20,5,2024-01-14 05:33:33,2024-01-20 05:33:33,Delivered
565,173,12,1,2024-08-07 12:11:33,2024-08-10 12:11:33,Delivered
566,217,41,3,2024-04-19 02:18:53,2024-04-21 02:18:53,Delivered
567,30,40,2,2024-02-28 10:30:00,,Cancelled
568,112,74,1,2024-01-25 09:31:42,,Cancelled
569,412,66,1,2024-10-05 13:34:45,2024-10-08 13:34:45,Delivered
570,180,37,1,2024-09-09 09:12:20,2024-09-15 09:12:20,Delivered
571,33,32,3,2024-06-18 01:23:25,,Cancelled
572,166,8,1,2024-06-10 02:16:47,2024-06-16 02:16:47,Delivered
573,343,73,5,2024-01-12 19:36:11,,Cancelled
574,237,11,1,2024-10-26 12:10:34,2024-10-31 12:10:34,Delivered
575,17,37,2,2024-01-03 05:43:07,2024-01-08 05:43:07,Delivered
576,122,47,3,2024-07-15 19:04:49,2024-07-18 19:04:49,Delivered
577,279,26,4,2024-07-06 05:44:02,2024-07-08 05:44:02,Delivered
578,274,16,1,2024-04-12 18:39:43,,Cancelled
579,460,36,3,2024-01-20 09:48:23,2024-01-23 09:48:23,Delivered
580,444,63,5,2024-01-10 12:23:43,2024-01-14 12:23:43,Delivered
581,421,56,2,2024-04-11 20:16:26,2024-04-14 20:16:26,Delivered
582,279,47,4,2024-02-13 18:29:04,,Cancelled
583,374,20,4,2024-03-02 17:08:24,,Cancelled
584,189,58,2,2024-01-10 09:05:11,2024-01-16 09:05:11,Delivered
585,456,4,1,2024-03-22 11:01:12,2024-03-27 11:01:12,Delivered
586,268,34,4,2024-02-26 01:16:25,2024-02-28 01:16:25,Delivered
587,282,50,2,2024-06-21 13:37:25,2024-06-27 13:37:25,Delivered
588,177,63,4,2024-08-10 06:33:07,2024-08-15 06:33:07,Delivered
589,283,13,1,2024-10-22 10:15:23,,Cancelled
590,92,18,5,2024-07-16 09:10:33,2024-07-22 09:10:33,Delivered
591,345,56,2,2024-02-17 19:04:06,,Cancelled
592,439,75,4,2024-06-23 16:15:28,2024-06-26 16:15:28,Delivered
593,28,39,1,2024-01-28 09:27:46,,Cancelled
594,267,34,4,2024-05-18 15:54:32,2024-05-20 15:54:32,Delivered
595,84,70,2,2024-01-04 08:07:49,2024-01-07 08:07:49,Delivered
596,378,41,2,2024-10-23 04:25:53,2024-10-26 04:25:53,Delivered
597,176,46,3,2024-09-22 05:38:40,,Cancelled
598,439,3,4,2024-01-25 16:39:52,,Cancelled
599,345,55,4,2024-05-08 07:15:05,2024-05-14 07:15:05,Delivered
600,19,76,1,2024-03-15 11:25:59,2024-03-22 11:25:59,Delivered
601,58,71,3,2024-02-24 21:27:41,2024-02-29 21:27:41,Delivered
602,428,37,4,2024-02-27 23:23:27,2024-03-01 23:23:27,Delivered
603,81,4,2,2024-01-27 05:27:57,2024-01-30 05:27:57,Delivered
604,229,71,2,2024-09-26 00:55:52,,Cancelled
605,94,27,2,2024-03-13 12:09:07,2024-03-17 12:09:07,Delivered
606,357,47,3,2024-08-23 20:53:18,2024-08-28 20:53:18,Delivered
607,388,60,3,2024-06-06 08:14:31,,Cancelled
608,358,34,3,2024-10-19 13:17:40,2024-10-24 13:17:40,Delivered
609,3,45,3,2024-04-17 05:04:17,,Cancelled
610,99,61,4,2024-05-11 09:05:04,2024-05-17 09:05:04,Delivered
611,204,11,5,2024-02-20 03:12:28,2024-02-25 03:12:28,Delivered
612,311,8,5,2024-01-02 04:09:07,2024-01-07 04:09:07,Delivered
613,79,17,2,2024-05-25 13:20:47,2024-05-30 13:20:47,Delivered
614,329,66,4,2024-08-23 13:59:02,,Cancelled
615,367,6,1,2024-02-15 23:40:22,,Cancelled
616,300,31,4,2024-02-28 10:12:10,,Cancelled
617,412,10,1,2024-03-02 10:25:29,2024-03-09 10:25:29,Delivered
618,446,61,4,2024-07-11 07:47:12,2024-07-13 07:47:12,Delivered
619,237,74,2,2024-01-03 09:27:58,2024-01-07 09:27:58,Delivered
620,314,14,3,2024-02-04 04:46:47,2024-02-07 04:46:47,Delivered
621,246,61,3,2024-05-04 09:15:32,,Cancelled
622,308,59,4,2024-01-02 01:50:04,,Cancelled
623,250,21,2,2024-07-14 23:31:45,,Cancelled
624,385,52,4,2024-02-27 12:25:01,2024-03-03 12:25:01,Delivered
625,207,39,5,2024-05-05 04:11:02,2024-05-09 04:11:02,Delivered
626,307,32,3,2024-06-24 03:57:43,2024-06-30 03:57:43,Delivered
627,355,10,3,2024-03-14 08:27:19,2024-03-18 08:27:19,Delivered
628,397,19,2,2024-01-10 15:45:38,2024-01-16 15:45:38,Delivered
629,102,70,2,2024-01-07 04:45:50,2024-01-11 04:45:50,Delivered
630,361,1,1,2024-10-19 13:33:54,2024-10-25 13:33:54,Delivered
631,208,27,3,2024-08-20 05:07:57,,Cancelled
632,235,45,4,2024-02-17 16:22:48,,Cancelled
633,355,46,5,2024-06-22 16:34:56,2024-06-29 16:34:56,Delivered
634,283,1,4,2024-02-24 07:59:45,2024-02-27 07:59:45,Delivered
635,396,6,2,2024-01-14 05:43:10,2024-01-20 05:43:10,Delivered
636,384,50,5,2024-03-03 08:58:57,2024-03-08 08:58:57,Delivered
637,338,3,2,2024-05-03 05:33:12,2024-05-09 05:33:12,Delivered
638,29,1,2,2024-01-20 17:31:42,,Cancelled
639,62,31,5,2024-05-04 05:33:26,2024-05-06 05:33:26,Delivered
640,131,36,1,2024-06-16 13:40:23,2024-06-21 13:40:23,Delivered
641,249,57,5,2024-04-18 18:35:28,2024-04-22 18:35:28,Delivered
642,382,69,2,2024-07-26 14:07:57,2024-07-31 14:07:57,Delivered
643,242,37,1,2024-05-06 04:59:07,2024-05-08 04:59:07,Delivered
644,63,66,5,2024-09-21 01:45:24,2024-09-25 01:45:24,Delivered
645,15,41,5,2024-10-18 04:25:21,2024-10-20 04:25:21,Delivered
646,96,72,2,2024-10-18 00:13:18,2024-10-24 00:13:18,Delivered
647,65,17,5,2024-09-14 14:54:02,,Cancelled
648,106,52,4,2024-04-30 21:50:14,,Cancelled
649,225,47,5,2024-03-08 07:55:50,2024-03-13 07:55:50,Delivered
650,30,46,2,2024-05-06 16:15:23,2024-05-11 16:15:23,Delivered
651,94,57,1,2024-02-12 07:38:53,,Cancelled
652,77,57,3,2024-02-04 02:10:32,,Cancelled
653,433,6,4,2024-04-11 11:10:46,2024-04-16 11:10:46,Delivered
654,412,30,5,2024-01-23 01:57:24,2024-01-28 01:57:24,Delivered
655,446,53,2,2024-05-08 03:05:21,2024-05-14 03:05:21,Delivered
656,131,35,4,2024-03-04 15:56:19,2024-03-06 15:56:19,Delivered
657,65,19,5,2024-09-12 14:12:43,,Cancelled
658,406,26,5,2024-07-19 16:34:18,,Cancelled
659,192,72,5,2024-01-10 21:28:30,2024-01-13 21:28:30,Delivered
660,78,77,3,2024-05-12 23:12:41,2024-05-17 23:12:41,Delivered
661,50,74,5,2024-05-29 09:35:36,,Cancelled
662,421,39,2,2024-03-22 13:28:05,,Cancelled
663,348,54,5,2024-01-08 02:08:05,2024-01-15 02:08:05,Delivered
664,165,40,4,2024-10-05 17:18:22,2024-10-12 17:18:22,Delivered
665,78,8,1,2024-05-05 20:14:43,,Cancelled
666,387,34,3,2024-10-04 17:02:00,2024-10-08 17:02:00,Delivered
667,25,53,5,2024-04-25 19:20:15,2024-05-02 19:20:15,Delivered
668,142,64,5,2024-08-27 16:07:09,2024-08-31 16:07:09,Delivered
669,23,4,3,2024-09-01 02:38:59,,Cancelled
670,168,69,3,2024-03-25 05:41:16,,Cancelled
671,444,34,5,2024-05-21 10:27:21,,Cancelled
672,406,73,5,2024-10-30 06:25:50,2024-11-02 06:25:50,Delivered
673,59,47,1,2024-09-20 07:39:46,,Cancelled
674,261,18,5,2024-10-09 19:20:56,2024-10-16 19:20:56,Delivered
675,293,67,1,2024-07-17 22:58:59,2024-07-19 22:58:59,Delivered
676,171,17,2,2024-05-07 22:54:36,2024-05-14 22:54:36,Delivered
677,393,66,5,2024-07-02 21:14:43,2024-07-06 21:14:43,Delivered
678,306,77,1,2024-01-10 22:46:10,2024-01-14 22:46:10,Delivered
679,88,66,4,2024-08-30 19:16:23,2024-09-04 19:16:23,Delivered
680,67,73,2,2024-04-05 12:45:48,2024-04-09 12:45:48,Delivered
681,428,25,3,2024-03-09 16:49:50,2024-03-15 16:49:50,Delivered
682,199,16,5,2024-03-27 17:16:09,2024-04-02 17:16:09,Delivered
683,83,32,2,2024-09-11 18:57:36,2024-09-18 18:57:36,Delivered
684,219,9,5,2024-04-16 13:27:36,2024-04-19 13:27:36,Delivered
685,20,58,1,2024-01-18 23:40:08,2024-01-22 23:40:08,Delivered
686,104,34,4,2024-03-04 20:26:34,2024-03-07 20:26:34,Delivered
687,320,64,3,2024-08-13 01:44:57,,Cancelled
688,434,33,5,2024-08-07 16:03:30,2024-08-13 16:03:30,Delivered
689,174,29,1,2024-09-22 20:07:47,2024-09-24 20:07:47,Delivered
690,125,55,3,2024-03-24 19:49:46,2024-03-31 19:49:46,Delivered
691,101,10,4,2024-08-23 10:32:38,2024-08-26 10:32:38,Delivered
692,85,76,2,2024-02-17 19:10:18,,Cancelled
693,339,48,5,2024-03-08 10:15:49,,Cancelled
694,277,70,3,2024-05-07 02:32:49,,Cancelled
695,128,11,4,2024-07-31 14:01:51,2024-08-04 14:01:51,Delivered
696,436,21,4,2024-02-16 09:19:16,2024-02-21 09:19:16,Delivered
697,451,3,4,2024-03-08 04:59:19,2024-03-11 04:59:19,Delivered
698,440,40,3,2024-01-16 10:40:46,2024-01-20 10:40:46,Delivered
699,53,60,2,2024-04-30 18:08:05,2024-05-05 18:08:05,Delivered
700,3,66,1,2024-07-06 04:26:59,2024-07-09 04:26:59,Delivered
701,433,46,5,2024-08-04 00:30:28,2024-08-10 00:30:28,Delivered
702,149,17,4,2024-09-27 10:09:40,2024-10-04 10:09:40,Delivered
703,415,20,2,2024-08-06 02:40:00,2024-08-10 02:40:00,Delivered
704,446,79,1,2024-02-21 22:17:13,,Cancelled
705,228,25,1,2024-11-03 15:19:19,2024-11-07 15:19:19,Delivered
706,302,73,1,2024-03-01 13:49:12,2024-03-05 13:49:12,Delivered
707,1,67,5,2024-02-18 03:14:49,2024-02-21 03:14:49,Delivered
708,459,45,5,2024-04-11 08:02:01,2024-04-14 08:02:01,Delivered
709,187,59,2,2024-06-05 03:43:26,2024-06-12 03:43:26,Delivered
710,155,49,2,2024-01-14 22:18:56,2024-01-21 22:18:56,Delivered
711,454,69,2,2024-03-16 22:14:00,,Cancelled
712,46,51,1,2024-07-09 13:43:45,2024-07-14 13:43:45,Delivered
713,417,48,1,2024-10-25 02:46:01,2024-10-29 02:46:01,Delivered
714,1,28,2,2024-10-05 17:24:00,2024-10-07 17:24:00,Delivered
715,136,14,3,2024-10-02 23:13:34,,Cancelled
716,133,1,2,2024-10-29 19:45:48,2024-11-03 19:45:48,Delivered
717,75,53,2,2024-01-29 20:41:38,,Cancelled
718,59,39,5,2024-07-04 19:48:58,2024-07-07 19:48:58,Delivered
719,31,16,1,2024-11-04 08:40:33,2024-11-08 08:40:33,Delivered
720,2,60,4,2024-05-27 06:16:30,2024-05-31 06:16:30,Delivered
721,403,71,5,2024-08-30 01:27:37,2024-09-04 01:27:37,Delivered
722,398,10,4,2024-10-08 23:10:58,,Cancelled
723,179,57,5,2024-07-29 20:47:33,2024-08-03 20:47:33,Delivered
724,147,31,5,2024-06-17 15:56:44,2024-06-20 15:56:44,Delivered
725,386,5,5,2024-09-28 16:25:27,2024-10-03 16:25:27,Delivered
726,447,5,4,2024-07-03 08:36:57,2024-07-06 08:36:57,Delivered
727,398,25,1,2024-09-06 12:19:34,2024-09-09 12:19:34,Delivered
728,287,72,1,2024-05-28 09:59:09,2024-06-02 09:59:09,Delivered
729,274,22,5,2024-01-18 05:40:47,2024-01-25 05:40:47,Delivered
730,296,46,4,2024-08-26 04:05:48,2024-08-31 04:05:48,Delivered
731,461,58,4,2024-09-10 19:35:20,2024-09-14 19:35:20,Delivered
732,192,17,1,2024-10-17 12:11:53,2024-10-21 12:11:53,Delivered
733,65,62,1,2024-05-05 00:55:05,2024-05-08 00:55:05,Delivered
734,41,75,1,2024-05-01 17:24:28,2024-05-06 17:24:28,Delivered
735,425,5,1,2024-10-01 10:31:30,,Cancelled
736,93,59,3,2024-02-01 20:18:08,2024-02-03 20:18:08,Delivered
737,425,61,3,2024-04-01 09:50:06,2024-04-04 09:50:06,Delivered
738,97,24,5,2024-08-16 16:15:08,2024-08-18 16:15:08,Delivered
739,442,50,5,2024-07-11 16:37:01,2024-07-15 16:37:01,Delivered
740,155,76,2,2024-01-26 22:23:45,2024-01-31 22:23:45,Delivered
741,400,64,3,2024-02-12 02:09:19,2024-02-15 02:09:19,Delivered
742,274,67,2,2024-03-08 09:39:39,2024-03-12 09:39:39,Delivered
743,427,76,4,2024-07-08 19:03:37,2024-07-14 19:03:37,Delivered
744,24,62,4,2024-07-24 01:26:07,,Cancelled
745,449,52,2,2024-03-04 22:12:30,2024-03-09 22:12:30,Delivered
746,380,4,3,2024-05-06 12:07:29,2024-05-09 12:07:29,Delivered
747,24,7,4,2024-11-04 18:18:17,2024-11-08 18:18:17,Delivered
748,311,32,4,2024-02-12 22:57:09,2024-02-14 22:57:09,Delivered
749,13,10,5,2024-07-18 03:06:30,2024-07-21 03:06:30,Delivered
750,372,26,3,2024-01-26 03:52:39,2024-01-29 03:52:39,Delivered
751,102,31,3,2024-04-21 07:31:09,,Cancelled
752,13,12,2,2024-04-01 12:10:08,,Cancelled
753,60,36,2,2024-09-03 20:39:19,2024-09-06 20:39:19,Delivered
754,409,55,3,2024-07-14 09:32:17,2024-07-21 09:32:17,Delivered
755,149,12,5,2024-06-17 18:21:39,2024-06-21 18:21:39,Delivered
756,103,27,4,2024-03-13 22:20:48,2024-03-19 22:20:48,Delivered
757,22,55,1,2024-03-05 16:41:24,2024-03-12 16:41:24,Delivered
758,350,76,4,2024-02-09 02:45:52,2024-02-13 02:45:52,Delivered
759,344,4,1,2024-10-03 08:36:42,,Cancelled
760,427,48,3,2024-01-06 01:03:58,,Cancelled
761,460,64,4,2024-09-30 14:12:38,,Cancelled
762,230,34,5,2024-01-11 22:18:28,,Cancelled
763,180,23,2,2024-03-13 05:57:47,2024-03-16 05:57:47,Delivered
764,371,67,4,2024-03-21 11:42:57,2024-03-24 11:42:57,Delivered
765,420,19,5,2024-03-09 11:56:44,2024-03-11 11:56:44,Delivered
766,425,17,5,2024-02-26 06:53:41,2024-03-02 06:53:41,Delivered
767,389,55,2,2024-02-26 13:55:44,2024-03-03 13:55:44,Delivered
768,213,22,2,2024-05-05 13:55:11,,Cancelled
769,270,5,4,2024-03-30 04:20:44,,Cancelled
770,153,16,4,2024-08-08 19:43:03,,Cancelled
771,326,63,3,2024-01-19 09:33:10,2024-01-25 09:33:10,Delivered
772,434,36,3,2024-07-08 22:58:57,,Cancelled
773,19,59,1,2024-10-15 04:20:22,,Cancelled
774,8,49,3,2024-04-19 02:23:53,,Cancelled
